file,max_amp,mean_mag,var_mag,spectral_energy,spectral_centroid,spectral_spread,peak_f1,peak_f2,peak_f3,label
F179.xlsx,550.4222996264616,19.09321242828347,1857.5464842657232,2277649.6762247137,165.64409613887997,192.19583683935824,0.0,3.66210941422196,5.126953179910744,2
F18.xlsx,867.8470459766144,13.434407277290711,2205.840279807744,2445981.6681673625,273.6526404362811,218.2241314482065,98.14453230114852,49.07226615057426,147.21679845172278,1
F180.xlsx,4325.3327822863575,53.46935729579154,42663.14118121762,46660166.1846137,134.56099885143817,176.97386846359555,0.7324218828443919,0.0,1.4648437656887838,3
F181.xlsx,1733.6979839116964,21.99599127748409,4558.282068349672,5168158.343144547,165.3835418527159,193.55949019618544,0.0,0.7324218828443919,49.07226615057426,2
F182.xlsx,1814.624347403274,39.93402003112468,9153.370758473182,11016799.132177437,147.1879001132316,181.84494227466357,2.197265648533176,7.324218828443919,2.929687531377568,2
F183.xlsx,3128.7794340837536,22.241627040680424,12662.567085453156,13486188.485341623,139.8691229191006,189.3725852189056,0.0,0.7324218828443919,2.929687531377568,2
F184.xlsx,1911.9323927406529,28.945182728812004,7199.809951705969,8238574.393783042,165.96203339679366,196.683199364583,0.0,1.4648437656887838,4.394531297066352,2
F185.xlsx,2427.79094432234,28.38831753563196,10094.505373396423,11172911.994547805,129.4769506659321,181.84042172303023,0.0,0.7324218828443919,1.4648437656887838,2
F186.xlsx,472.86865921864967,25.219647769212973,2606.4924272948074,3323586.1374204247,150.54975469520147,179.88245855343328,4.394531297066352,0.7324218828443919,2.929687531377568,2
F187.xlsx,539.0035965113262,24.76190175216713,2583.221604325024,3276282.717276726,156.58936519268374,182.67725979863792,2.197265648533176,0.7324218828443919,1.4648437656887838,2
F188.xlsx,1232.7564082058009,24.883826375335985,3306.361107911181,4023705.071063773,192.1227714297233,185.2243742917136,97.41211041830412,98.14453230114852,49.07226615057426,2
F189.xlsx,1242.3875081010367,36.65136966100051,5147.901242080469,6653504.743610472,176.0272115127216,190.9250319690931,1.4648437656887838,0.7324218828443919,2.929687531377568,2
F19.xlsx,804.1073620680974,15.042704638414287,2168.0753432276542,2454217.2637178805,261.841249548215,214.84131160302388,98.14453230114852,49.07226615057426,147.21679845172278,1
F190.xlsx,2213.869680060672,46.41557588671787,14884.70782481104,17465091.347449373,156.13803472335076,186.03783266195376,2.197265648533176,0.7324218828443919,0.0,2
F191.xlsx,1004.3479775004968,28.355808861515747,2679.2104560854277,3570343.9110831483,216.7733407771826,199.5335313728181,0.7324218828443919,97.41211041830412,195.55664271945264,2
F192.xlsx,762.1971938116001,43.38256217396989,5303.85613574708,7365550.407438579,179.24922571403516,189.90639110134435,2.197265648533176,97.41211041830412,1.4648437656887838,2
F193.xlsx,602.042201074255,31.675054082567463,3138.5719527344127,4245428.028964686,188.6530404713712,199.5040280379958,0.0,97.41211041830412,0.7324218828443919,2
F194.xlsx,1485.4942970466088,40.7835918843184,7229.734176937905,9115361.432522664,188.6253689403291,198.3371163400369,2.197265648533176,0.0,0.7324218828443919,2
F195.xlsx,1336.3260151061036,37.870249444518734,8791.869633070033,10481676.061711606,168.41747934061334,188.66890995422847,0.7324218828443919,97.41211041830412,0.0,2
F196.xlsx,1650.6884137127322,28.42873183431617,4375.438528986252,5313222.105761057,197.26367095908049,207.43897956870552,0.7324218828443919,2.197265648533176,7.324218828443919,2
F197.xlsx,699.9476620599722,25.92834674463513,1888.337756944693,2624632.3449010924,202.198103052624,194.44010636543615,97.41211041830412,98.14453230114852,2.197265648533176,2
F198.xlsx,1357.4257543968247,28.802768459102957,3644.9133017563377,4586375.591981658,247.07739400658463,201.40714658615624,97.41211041830412,98.14453230114852,195.55664271945264,1
F199.xlsx,1517.214862375629,29.59510891817788,5090.70814661185,6115743.083952928,249.3878084747046,205.33314522763493,97.41211041830412,98.14453230114852,195.55664271945264,1
F1T.xlsx,252.0242730033515,10.07157720809,589.9668127734567,89191.04894992473,208.3535690472901,199.2046883555768,99.6093760668373,46.87500050204108,93.75000100408216,1
F2.xlsx,1673.082510823792,15.717921663063128,4172.468353677203,4530009.450460479,243.2037744794856,213.80492875820636,98.14453230114852,97.41211041830412,49.07226615057426,1
F20.xlsx,1122.24178449992,30.0820555229517,2520.0585260101825,3510613.305258536,283.1833591708804,223.04866383246824,0.0,2.197265648533176,98.14453230114852,2
F200.xlsx,1119.04852571085,17.893660526560517,3141.5242368304657,3548250.0069670104,232.81545909796537,192.1893328925939,97.41211041830412,98.14453230114852,195.55664271945264,1
F201.xlsx,1053.7038744634758,31.88735305309337,3247.261730460195,4370666.640572637,260.31917806156383,209.20498589245727,98.14453230114852,97.41211041830412,195.55664271945264,1
F202.xlsx,1749.7290314090817,28.47668581048411,5363.28194942092,6328558.673774197,258.9833143739667,205.25088839879416,98.14453230114852,97.41211041830412,98.87695418399292,2
F203.xlsx,1358.0676238090364,30.15255147891274,3078.433640748238,4087300.251472639,283.25998339750794,206.97639166563263,98.14453230114852,97.41211041830412,96.67968853545972,1
F204.xlsx,1470.8496454902802,29.807231246827502,3950.1725704752575,4959609.6952040335,280.7338169851057,206.1456592685463,98.14453230114852,97.41211041830412,96.67968853545972,1
F205.xlsx,1086.218156840971,16.874523340117133,2930.753955865495,3295891.081167193,242.60147566444613,201.0295754689966,0.0,98.14453230114852,97.41211041830412,2
F206.xlsx,1012.7542541590984,22.70114115086805,2205.1132795131025,2788466.4662913554,236.95914538714828,207.55885448526843,98.14453230114852,97.41211041830412,98.87695418399292,1
F207.xlsx,845.665521412556,30.79515546700167,1765.713061772586,2781906.028559624,278.1445545516751,217.77918093829572,98.14453230114852,97.41211041830412,96.67968853545972,1
F208.xlsx,827.8969921786786,23.576916555312835,2139.658738503176,2762917.9760783445,265.4808673083476,206.164530998384,97.41211041830412,98.14453230114852,195.55664271945264,1
